"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"1020","UNITED FOOD & COMMERCIAL WORKERS INTERNATIONAL UNION / UFCW","General Trade Unions","Labor","Retail trade unions",100,0,"#0000FFAF","#0000FFAF",1500
"10289","BRANCH BANKING & TRUST CORP","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",53.2608695652174,46.7391304347826,"#00000FAF","#00000FAF",4600
"10680063","STATE AUTO INSURANCE COMPANIES","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",100,0,"#0000FFAF","#0000FFAF",800
"11967","EPIC PHARMACIES","Retail Sales","General Business","Drug stores",81.3953488372093,18.6046511627907,"#00009EAF","#00009EAF",4300
"11989","ERIE INDEMNITY CO","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",100,0,"#0000FFAF","#0000FFAF",1000
"1269570","INTERNATIONAL UNION OF PAINTERS & ALLIED TRADES / IUPAT","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",4000
"12728293","CLIFFS WEST VIRGINIA PAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
"12834","HIGHMARK HEALTH","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",40,60,"#330000AF","#330000AF",2500
"13233","JACKSON & KELLY","Lawyers & Lobbyists","Lawyers & Lobbyists","Attorneys & law firms",80,20,"#000099AF","#000099AF",7500
"1543","LIFEPOINT HOSPITALS","Hospitals & Nursing Homes","Health","Hospitals",100,0,"#0000FFAF","#0000FFAF",1700
"15479","RESCARE INC","Health Services","Health","Health care services",85.7142857142857,14.2857142857143,"#0000B3AF","#0000B3AF",1400
"16018679","SENATE LEADERSHIP COUNCIL","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4000
"1607456","COMMUNICATIONS WORKERS UNIDENTIFIED","General Trade Unions","Labor","Communications & hi-tech unions",100,0,"#0000FFAF","#0000FFAF",350
"16126692","AMERICAN INSTITUTE OF ARCHITECTS WEST VIRGINIA","Uncoded","Uncoded","Uncoded",57.1428571428571,42.8571428571429,"#000024AF","#000024AF",1400
"16163017","COMMUNICATIONS WORKERS DISTRICT 2-13","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",4000
"1625","MARATHON OIL","Oil & Gas","Energy & Natural Resources","Major (multinational) oil & gas producers",100,0,"#0000FFAF","#0000FFAF",3000
"16689180","WV ACADEMY OF EYE PHYSICIANS & SURGEONS","Uncoded","Uncoded","Uncoded",50,50,"#000000AF","#000000AF",1000
"1692","MEDCO HEALTH SOLUTIONS","Retail Sales","General Business","Drug stores",100,0,"#0000FFAF","#0000FFAF",1500
