"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10080616","CATRALA-PAC","Automotive","Transportation","Car & truck rental agencies",100,0,"#0000FFAF","#0000FFAF",700
"10080625","KODANI & ASSOCIATES","Construction Services","Construction","Engineering, architecture & construction management services",100,0,"#0000FFAF","#0000FFAF",600
"10080642","FRIENDS OF KEN HIRAKI","Candidate Committees","Candidate Contributions","Candidate committees",100,0,"#0000FFAF","#0000FFAF",1800
"10080652","PAINTERS & ALLIED TRADES LOCAL 1791","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",10100
"10080660","HAWAII STATE FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",100,0,"#0000FFAF","#0000FFAF",2550
"10080698","HAWAII MANAGEMENT ALLIANCE ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",100,0,"#0000FFAF","#0000FFAF",5300
"10080929","LINDA LINGLE CAMPAIGN CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",8000
"10080933","HEMMINGS SENATE CMTE","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",1400
"10080964","TIME FOR BARBARA MARUMOTO","Candidate Committees","Candidate Contributions","Candidate committees",0,100,"#FF0000AF","#FF0000AF",150
"10081076","HAWAII TEAMSTERS & ALLIED WORKERS LOCAL 996","Transportation Unions","Labor","Teamsters unions",100,0,"#0000FFAF","#0000FFAF",200
"10081083","DALE HAHN CONSULTING","Business Services","General Business","Employment agencies",100,0,"#0000FFAF","#0000FFAF",550
"10081124","HAWAII AUTO DEALERS ASSOCIATION","Automotive","Transportation","Auto dealers, new & used",100,0,"#0000FFAF","#0000FFAF",1500
"10081275","HAWAII DENTAL ASSOCIATION","Health Professionals","Health","Dentists",100,0,"#0000FFAF","#0000FFAF",700
"10081285","HAWAII PSYCHOLOGICAL ASSOCIATION","Health Professionals","Health","Psychiatrists & psychologists",100,0,"#0000FFAF","#0000FFAF",3110
"10081310","SUBCONTRACTORS ASSOCIATION OF HAWAII","General Contractors","Construction","Builders associations",80,20,"#000099AF","#000099AF",1250
"10081341","MYERBERG SHAIN & ASSOCIATES","Business Services","General Business","Political consultants & advisers",100,0,"#0000FFAF","#0000FFAF",1700
"10081350","HAWAII SOCIETY OF CPAS","Accountants","Finance, Insurance & Real Estate","Accountants",100,0,"#0000FFAF","#0000FFAF",1300
"10081393","HAWAII-WESTERN MANAGEMENT GROUP INC","Insurance","Finance, Insurance & Real Estate","Property & casualty insurance",100,0,"#0000FFAF","#0000FFAF",1300
"10081431","LOIHI COMMUNICATIONS","Lawyers & Lobbyists","Lawyers & Lobbyists","Lobbyists & public relations",100,0,"#0000FFAF","#0000FFAF",700
"10081483","CONCEPTS HAWAII","Real Estate","Finance, Insurance & Real Estate","Real estate developers & subdividers",100,0,"#0000FFAF","#0000FFAF",700
"10081511","PATSY T MINK PAC","Abortion Policy","Ideology/Single Issue","Abortion policy, pro-choice",100,0,"#0000FFAF","#0000FFAF",6000
"10081531","PUNA GEOTHERMAL VENTURE","Miscellaneous Finance","Finance, Insurance & Real Estate","Investors",100,0,"#0000FFAF","#0000FFAF",200
"10081545","KILOHANA PAC","General Contractors","Construction","Construction, unclassified",100,0,"#0000FFAF","#0000FFAF",1900
"10081558","KANEOHE RANCH MANAGEMENT","Real Estate","Finance, Insurance & Real Estate","Building operators & managers",100,0,"#0000FFAF","#0000FFAF",600
"10081561","CATTLEMENS ACTION LEGISLATIVE FUND","Livestock","Agriculture","Livestock",100,0,"#0000FFAF","#0000FFAF",450
"10083340","BUILDING INDUSTRY ASSOCIATION OF HAWAII","General Contractors","Construction","Builders associations",80,20,"#000099AF","#000099AF",1250
"10083484","PRIMORIS RENEWABLES","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",2250
"10085220","HAWAII SOLAR ENERGY ASSOCIATION","Miscellaneous Energy","Energy & Natural Resources","Alternative energy production & services",100,0,"#0000FFAF","#0000FFAF",750
"10087965","LIBERTY DIALYSIS","Health Services","Health","Health care services",100,0,"#0000FFAF","#0000FFAF",10000
"10088244","GAS CO","Oil & Gas","Energy & Natural Resources","Natural gas transmission & distribution",100,0,"#0000FFAF","#0000FFAF",300
"10088464","TAMURA ENTERPRISES DBA TAMURAS WAHIAWA","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",300
"10089673","HAWAII PAWNBROKERS ASSOCIATION","Miscellaneous Finance","Finance, Insurance & Real Estate","Bail Bond Services",100,0,"#0000FFAF","#0000FFAF",750
"10089745","HAWAIIAN EMPORIUM INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",750
"10089873","ADVOCATES PAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",900
"10092309","HALEIWA TOWN CENTER LLC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1500
"10092471","NORTH SHORE SHARK ADVENTURES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2300
"10094028","PACIFIC RESOURCE PARTNERSHIP","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",3250
"10095055","WAHIAWA REHAB SERVICES INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",676
"12115","FIRST HAWAIIAN BANK","Commercial Banks","Finance, Insurance & Real Estate","Commercial banks & bank holding companies",100,0,"#0000FFAF","#0000FFAF",6350
"12756","HAWAII MEDICAL ASSOCIATION","Insurance","Finance, Insurance & Real Estate","Accident & health insurance",79.3939393939394,20.6060606060606,"#000094AF","#000094AF",16500
"16287618","HAWAII DENTAL ASSOCIATION HDPAC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",1000
"1654","MAUI LAND & PINEAPPLE CO","Crop Production & Basic Processing","Agriculture","Vegetables, fruits & tree nuts",100,0,"#0000FFAF","#0000FFAF",450
"171","AMERICAN RESORT DEVELOPMENT ASSOCIATION","Lodging & Tourism","General Business","Resorts",100,0,"#0000FFAF","#0000FFAF",4900
"1758","MONSANTO","Agricultural Services & Products","Agriculture","Agricultural services & related industries",100,0,"#0000FFAF","#0000FFAF",9500
"18647","HAWAIIAN TELCOM","Telecom Services & Equipment","Communications & Electronics","Telecommunications",100,0,"#0000FFAF","#0000FFAF",4960
"18782","HAWAII OPTOMETRIC ASSOCIATION","Health Professionals","Health","Optometrists & ophthalmologists",100,0,"#0000FFAF","#0000FFAF",12250
"19157","HAWAII GOVERNMENT EMPLOYEES ASSOCIATION","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",7904
"19179","UNITED PUBLIC WORKERS LOCAL 646","Public Sector Unions","Labor","State & local government employee unions",100,0,"#0000FFAF","#0000FFAF",1950
"19417","IRONWORKERS LOCAL 625","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",34250
"19608","ELECTRICAL WORKERS LOCAL 1186","General Trade Unions","Labor","Electrical workers/IBEW",100,0,"#0000FFAF","#0000FFAF",10400
"19768107","MORRIS, GA RED","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",2750
"19768213","HAWKTREE INTERNATIONAL INC","Uncoded","Uncoded","Uncoded",100,0,"#0000FFAF","#0000FFAF",350
"19768243","BRICKLAYERS & ALLIED CRAFTWORKERS LOCAL 1 HAWAII","General Trade Unions","Labor","Construction unions",100,0,"#0000FFAF","#0000FFAF",5500
