"EID","ContributorName","CatCodeIndustry","CatCodeGroup","CatCodeBusiness","PerDem","PerRep","DemCol","RepCol","Total"
"10006","ANCHORAGE POLICE DEPARTMENT EMPLOYEE ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",58.6206896551724,34.4827586206897,"#000029AF","#00004DAF",14500
"10668028","(BLANK)","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",120
"10985469","ALASKA TRUCKING ASSOCIATION","Uncoded","Uncoded","Uncoded",0,100,"#FF0000AF","#FF0000AF",2250
"15869","ALASKA SENATE DEMOCRATIC CAMPAIGN CMTE","Party Committees","Party","Democratic Party committees",100,0,"#0000FFAF","#0000FFAF",71736
"16860808","CONSTRUCTION TRADES PAC","General Contractors","Construction","Builders associations",100,0,"#0000FFAF","#0000FFAF",2000
"18599","ASSOCIATED GENERAL CONTRACTORS OF ALASKA","General Contractors","Construction","Builders associations",24.7311827956989,75.2688172043011,"#850000AF","#850000AF",23250
"18771","ALASKA STATE MEDICAL ASSOCIATION","Health Professionals","Health","Physicians",20,80,"#990000AF","#9E0000AF",5000
"18864","ALASKA STATE HOSPITAL & NURSING HOME ASSOCIATION","Hospitals & Nursing Homes","Health","Nursing homes",44.6153846153846,55.3846153846154,"#1F0000AF","#1F0000AF",16250
"19092","ALASKA CORRECTIONAL OFFICERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",69.2307692307692,30.7692307692308,"#000061AF","#000061AF",3250
"19149","ALASKA STATE EMPLOYEES ASSOCIATION LOCAL 52","Public Sector Unions","Labor","State & local government employee unions",64.2857142857143,32.1428571428571,"#000047AF","#000057AF",28000
"19187","ALASKA PUBLIC EMPLOYEES ASSOCATION","Public Sector Unions","Labor","State & local government employee unions",67.4418604651163,27.906976744186,"#000057AF","#000070AF",21500
"19431","ALASKA PROFESSIONAL FIRE FIGHTERS ASSOCIATION","Public Sector Unions","Labor","Police & fire fighters unions and associations",57.9831932773109,33.6134453781513,"#000024AF","#000052AF",11900
"19624","ELECTRICAL WORKERS LOCAL 1547","General Trade Unions","Labor","Electrical workers/IBEW",73.3333333333333,17.7777777777778,"#000075AF","#0000A3AF",22500
"19732","TEAMSTERS LOCAL 959","Transportation Unions","Labor","Teamsters unions",58,38,"#000024AF","#00003DAF",25000
"19900","OPERATING ENGINEERS LOCAL 302","General Trade Unions","Labor","Construction unions",62.1621621621622,27.027027027027,"#00003DAF","#000070AF",18500
"19968","LABORERS LOCAL 341","General Trade Unions","Labor","Construction unions",48.9795918367347,44.8979591836735,"#0A0000AF","#00001AAF",24500
"19969","ALASKA PUBLIC EMPLOYEES LOCAL 71","Public Sector Unions","Labor","State & local government employee unions",61.1111111111111,22.2222222222222,"#000038AF","#00008AAF",18000
"20084","ALASKA LABORERS LOCAL 942","General Trade Unions","Labor","Construction unions",76.9230769230769,23.0769230769231,"#000085AF","#000085AF",13000
"20127","ALASKA STATE AFL-CIO","General Trade Unions","Labor","Labor unions",74.0740740740741,22.2222222222222,"#00007AAF","#00008AAF",13500
"20587","PLUMBERS & STEAMFITTERS LOCAL 367","General Trade Unions","Labor","Construction unions",67.8571428571429,21.4285714285714,"#000057AF","#00008FAF",14000
"20589","PLUMBERS & PIPEFITTERS LOCAL 375","General Trade Unions","Labor","Construction unions",20,40,"#990000AF","#000033AF",5000
"20746","CARPENTERS & JOINERS LOCAL 1281","General Trade Unions","Labor","Construction unions",75,22.7272727272727,"#00007FAF","#00008AAF",11000
"21044","ASSOCIATED BUILDERS & CONTRACTORS ALASKA CHAPTER","General Contractors","Construction","Builders associations",0,100,"#FF0000AF","#FF0000AF",3500
